2020-03-30, 23:46:32, 237000000, 238000000, 1000000.00, 1, -8.48, -8.48
2020-03-30, 23:46:32, 238000000, 239000000, 1000000.00, 1, -7.21, -7.21
2020-03-30, 23:46:32, 239000000, 240000000, 1000000.00, 1, -6.86, -6.86
2020-03-30, 23:46:32, 240000000, 241000000, 1000000.00, 1, -7.10, -7.10
2020-03-30, 23:46:32, 241000000, 242000000, 1000000.00, 1, -6.40, -6.40
2020-03-30, 23:46:32, 242000000, 243000000, 1000000.00, 1, -3.72, -3.72
2020-03-30, 23:46:32, 243000000, 244000000, 1000000.00, 1, -2.89, -2.89
2020-03-30, 23:46:32, 244000000, 245000000, 1000000.00, 1, -3.88, -3.88
2020-03-30, 23:46:32, 245000000, 246000000, 1000000.00, 1, -2.57, -2.57
2020-03-30, 23:46:32, 246000000, 247000000, 1000000.00, 1, -4.43, -4.43
2020-03-30, 23:46:32, 247000000, 248000000, 1000000.00, 1, -4.06, -4.06
2020-03-30, 23:46:32, 248000000, 249000000, 1000000.00, 1, -5.40, -5.40
2020-03-30, 23:46:32, 249000000, 250000000, 1000000.00, 1, -5.49, -5.49
2020-03-30, 23:46:32, 250000000, 251000000, 1000000.00, 1, -5.66, -5.66
2020-03-30, 23:46:32, 251000000, 252000000, 1000000.00, 1, -7.24, -7.24
2020-03-30, 23:46:32, 252000000, 253000000, 1000000.00, 1, -7.51, -7.51
2020-03-30, 23:46:32, 253000000, 254000000, 1000000.00, 1, -7.91, -7.91
2020-03-30, 23:46:32, 254000000, 255000000, 1000000.00, 1, -8.62, -8.62
2020-03-30, 23:46:32, 255000000, 256000000, 1000000.00, 1, -9.04, -9.04
2020-03-30, 23:46:32, 256000000, 257000000, 1000000.00, 1, -9.42, -9.42
2020-03-30, 23:46:32, 257000000, 258000000, 1000000.00, 1, -9.68, -9.68
2020-03-30, 23:46:32, 258000000, 259000000, 1000000.00, 1, -9.71, -9.71
2020-03-30, 23:46:32, 259000000, 260000000, 1000000.00, 1, -9.76, -9.76
2020-03-30, 23:46:32, 260000000, 261000000, 1000000.00, 1, -10.03, -10.03
2020-03-30, 23:46:32, 261000000, 262000000, 1000000.00, 1, -10.01, -10.01
2020-03-30, 23:46:32, 262000000, 263000000, 1000000.00, 1, -10.20, -10.20
2020-03-30, 23:46:32, 263000000, 264000000, 1000000.00, 1, -10.15, -10.15
2020-03-30, 23:46:32, 264000000, 265000000, 1000000.00, 1, -9.91, -9.91
2020-03-30, 23:46:32, 265000000, 266000000, 1000000.00, 1, -10.08, -10.08
2020-03-30, 23:46:32, 266000000, 267000000, 1000000.00, 1, -10.01, -10.01
2020-03-30, 23:46:32, 267000000, 268000000, 1000000.00, 1, -9.94, -9.94
2020-03-30, 23:46:32, 268000000, 269000000, 1000000.00, 1, -9.98, -9.98
2020-03-30, 23:46:32, 269000000, 270000000, 1000000.00, 1, -9.92, -9.92
2020-03-30, 23:46:32, 270000000, 271000000, 1000000.00, 1, -9.96, -9.96
2020-03-30, 23:46:32, 271000000, 272000000, 1000000.00, 1, -9.95, -9.95
2020-03-30, 23:46:32, 272000000, 273000000, 1000000.00, 1, -9.98, -9.98
2020-03-30, 23:46:32, 273000000, 274000000, 1000000.00, 1, -9.96, -9.96
2020-03-30, 23:46:32, 274000000, 275000000, 1000000.00, 1, -9.86, -9.86
2020-03-30, 23:46:32, 275000000, 276000000, 1000000.00, 1, -9.75, -9.75
2020-03-30, 23:46:32, 276000000, 277000000, 1000000.00, 1, -9.74, -9.74
2020-03-30, 23:46:32, 277000000, 278000000, 1000000.00, 1, -9.71, -9.71
